,TEMPERATURE[degC],HUMIDITY[%],WIND_SPEED[m1s],WIND_DIR[deg],GHI[kW1m2],POA Irr[kW1m2],P_Gaia[kW],P_Solar[kW],Pressure[mbar],PR_A,Pac,Pdc,TempModule,TempCell,P/Pac
2018-06-02 09:00:00,24.24036111111113,0.539222222222221,1.8221388888888892,300.6816666666667,0.6159280555555557,0.7059497222222221,0.0,4.61166138888889,1013.3271942308214,0.9078014744235962,4.691984606799837,4.782858926401464,41.73835561585055,43.85620478251722,0.9828807584333208
2018-06-02 10:00:00,25.216500000000007,0.49808333333333343,2.3872500000000003,304.9508333333333,0.6517647222222219,0.8167936111111117,0.0,5.2382583333333335,1013.3844848463268,0.8907216164864428,5.339307366235464,5.442719027762961,44.63330571560939,47.08368654894272,0.9810745053672802
2018-06-02 11:00:00,26.444333333333322,0.4364444444444457,2.300333333333333,301.9194444444444,0.6519447222222219,0.8606236111111122,0.0,5.454355,1013.3099975585939,0.8802452836176151,5.550662719112154,5.658167909390575,47.043533591438745,49.62540442477208,0.9826493296412074
2018-06-02 12:00:00,27.409361111111096,0.390222222222224,2.0021111111111103,297.205,0.6154850000000006,0.8402425000000001,0.0005147222222222222,5.33671111111111,1013.3250030517578,0.8822225919606118,5.394178485416206,5.498652890332523,47.971174677607316,50.49190217760732,0.9893464084548804
2018-06-02 13:00:00,27.660611111111095,0.395555555555557,2.3529999999999998,300.51888888888885,0.5528636111111109,0.7618775000000002,0.034140277777777776,5.009725833333334,1013.1234055413142,0.9138490012147517,4.952575218196302,5.048496654634355,45.82737487972286,48.11300737972286,1.0115395753964633
2018-06-02 14:00:00,27.005083333333328,0.4895833333333334,2.987388888888889,309.3583333333333,0.46164138888888906,0.618447777777778,0.8295591666666668,4.321024722222222,1012.845614912245,0.9718820896551675,4.1287471271677605,4.208712667857044,41.08240817783858,42.93775151117191,1.0465704459808756
2018-06-02 15:00:00,26.707722222222227,0.4115277777777799,2.321027777777778,286.59583333333336,0.35768000000000005,0.43745249999999974,0.3211769444444445,3.2027161111111115,1012.5978829786513,1.0180436158104447,2.9877295007228124,3.0455958213280456,37.13693241830377,38.44928991830377,1.0719565175951464
2018-06-02 16:00:00,26.096027777777795,0.45369444444444534,2.33675,258.96944444444443,0.24473694444444472,0.23006055555555557,0.1647558333333333,1.7745066666666665,1012.4760603841145,1.0751874512894422,1.617001296574556,1.648319364500057,31.602795938878227,32.29297760554489,1.0974058403204554
2018-06-02 17:00:00,25.49726666666668,0.4467000000000012,2.154666666666666,252.579,0.13952933333333328,0.08150233333333326,0.17101799999999998,0.5819116666666668,1012.4727387695314,0.9686201586534324,0.586517847169134,0.5978775200500857,27.46648321293957,27.710990212939567,0.9921465637836953
2018-06-03 04:00:00,17.644799999999943,0.9000000000000027,1.8719999999999994,244.87466666666668,0.15232866666666672,0.05524533333333326,0.0,0.3072079999999998,1013.5539226074221,0.772032220358518,0.41430285844165393,0.4223270728253353,19.009603896175353,19.175339896175352,0.7415058663981285
