,TEMPERATURE[degC],HUMIDITY[%],POA Irr[kW1m2],Pac,TempModule,TempCell,GHI[kW1m2],P_Solar[kW],P/Pac
2018-06-30 10:00:00,21.337138888888862,0.3873611111111124,0.737312222222222,4.955359556284411,38.185990108143166,40.39792677480983,0.7356130555555556,4.930689444444443,0.9950215294047268
2018-06-30 11:00:00,21.88261111111113,0.3261388888888883,0.8821252777777776,5.870437317681724,41.02600841302351,43.67238424635684,0.7930180555555549,5.893617222222222,1.0039485822411696
2018-06-30 12:00:00,21.804194444444448,0.3261944444444438,0.861305555555557,5.752754181944063,40.385612649871575,42.96952931653825,0.750981944444444,5.831761666666668,1.0137338537722649
2018-06-30 13:00:00,21.475388888888883,0.3389166666666661,0.787188611111111,5.305557387343303,38.82836074167365,41.18992657500698,0.683032777777777,5.412177500000001,1.0200959305258004
2018-06-30 14:00:00,21.588111111111093,0.31636111111111,0.6530166666666665,4.467733909421025,36.217887630931365,38.17693763093136,0.5818477777777774,4.66144638888889,1.0433581057858856
2018-06-30 15:00:00,21.516666666666712,0.3916388888888904,0.4701375000000001,3.2895621369625707,32.14690352281087,33.55731602281087,0.4578133333333336,3.5300686111111106,1.0731120021859846
2018-06-30 16:00:00,21.2889722222222,0.402638888888891,0.2550247222222221,1.832752235288876,27.0505893127567,27.815663479423364,0.3207469444444447,2.0257375,1.1052980653878213
2018-06-30 17:00:00,20.972305555555543,0.4103888888888908,0.0864522222222222,0.6354452336650166,22.9496048206462,23.208961487312862,0.1899133333333332,0.6663899999999996,1.0486977707842813
2018-06-30 18:00:00,20.72699999999997,0.4000000000000021,0.0501300000000001,0.3709258217483085,21.930482733550765,22.08087273355077,0.1235133333333329,0.3066300000000005,0.8266612406619244
2018-07-01 04:00:00,14.239714285714308,0.7293809523809512,0.064937619047619,0.4937562287788016,15.914421174533793,16.109234031676646,0.1305414285714284,0.4131252380952381,0.8366987878148157
2018-07-01 05:00:00,16.700249999999997,0.6498888888888855,0.0941661111111111,0.7046770280540745,19.19994379209774,19.482442125431074,0.2665027777777773,0.6370124999999999,0.9039779567656315
2018-07-01 06:00:00,17.94427777777779,0.5999999999999966,0.131753611111111,0.9753310249397518,21.262390356309638,21.657651189642973,0.3972275,0.911919444444444,0.9349845551163258
2018-07-01 07:00:00,18.610277777777792,0.5439722222222209,0.2843458333333333,2.0546716108745566,25.363793934590543,26.216831434590546,0.4861038888888893,1.9774602777777777,0.9624215700999954
2018-07-01 08:00:00,20.41052777777777,0.3866666666666678,0.5745622222222222,3.9748888479244777,34.0783786852406,35.80206535190727,0.7154544444444445,3.961293055555556,0.996579579231248
2018-07-01 09:00:00,20.47972222222224,0.3811944444444458,0.5741747222222223,3.949608237306958,33.5671434267866,35.28966759345327,0.6179338888888887,3.948733333333333,0.999778483353017
2018-07-01 10:00:00,20.675916666666705,0.4022777777777799,0.6737744444444441,4.573945356410582,36.21431026793809,38.23563360127142,0.6514447222222223,4.512112222222222,0.9864814444926199
2018-07-01 11:00:00,21.10630555555553,0.3739166666666678,0.6481425,4.405149194059958,36.14296016806431,38.08738766806431,0.6126997222222225,4.360517777777778,0.9898683530759044
2018-07-01 12:00:00,21.27624999999999,0.3969166666666686,0.7905841666666666,5.306608750468867,38.38669955607902,40.75845205607902,0.7068133333333333,5.3591838888888885,1.0099074834592574
2018-07-01 13:00:00,21.37905555555554,0.4000000000000021,0.8317741666666661,5.602535250208873,38.78843834653929,41.28376084653929,0.7234191666666668,5.756378888888889,1.027459646715169
2018-07-01 14:00:00,21.26311111111111,0.4130277777777795,0.6113416666666666,4.204758920140289,34.037221747901334,35.87124674790133,0.551903333333333,4.372249444444443,1.0398335618011045
2018-07-01 15:00:00,19.438777777777798,0.5,0.1229997222222222,0.9018484332323716,22.480009023283504,22.84900818995017,0.1516488888888889,0.8728063888888888,0.9677972004238102
2018-07-01 16:00:00,20.52038888888887,0.4504166666666677,0.2507641666666667,1.804468876446488,26.743722078637365,27.496014578637368,0.3198755555555556,2.002859444444444,1.1099440231901607
2018-07-01 17:00:00,20.273969696969687,0.4952424242424244,0.0893457575757575,0.6582628399481235,22.346611231503772,22.61464850423105,0.1924860606060604,0.696300909090909,1.0577855331250101
2018-07-02 04:00:00,16.338222222222264,0.8000000000000042,0.0534622222222223,0.4033734592599929,17.69052920350798,17.85091587017465,0.1980044444444446,0.2899400000000001,0.7187879949561091
2018-07-02 05:00:00,17.515361111111112,0.6631944444444434,0.0615783333333333,0.4615526522204017,19.060765742207806,19.24550074220781,0.2847144444444443,0.369978888888889,0.8015962796639198
2018-07-02 06:00:00,19.28691666666667,0.4097777777777791,0.1155905555555556,0.8517274074015733,22.037195339674355,22.38396700634102,0.4224694444444443,0.8061386111111107,0.9464748980785489
2018-07-02 07:00:00,19.738916666666658,0.3359444444444439,0.3197663888888888,2.298760927224637,26.90416349974259,27.86346266640926,0.5491805555555554,2.224133333333333,0.9675357306592973
2018-07-02 08:00:00,20.084416666666687,0.3385,0.525613333333333,3.6895415527973423,31.36980319360177,32.946643193601766,0.6569544444444444,3.706440555555556,1.0045802445958092
2018-07-02 09:00:00,20.561999999999973,0.3776944444444456,0.6948616666666664,4.773747269792133,35.2642697621231,37.348854762123096,0.7358966666666663,4.8167213888888885,1.0090021772557363
2018-07-02 10:00:00,21.198916666666708,0.4000000000000021,0.8084530555555552,5.455622654755262,38.5168923393958,40.94225150606247,0.7743563888888884,5.459346944444445,1.000682651628396
2018-07-02 11:00:00,21.44113888888886,0.4000000000000021,0.8586236111111116,5.769654032860546,39.219259893908,41.795130727241336,0.7774380555555553,5.784125,1.0025081169610925
2018-07-02 12:00:00,21.50027777777774,0.4531388888888898,0.8573350000000007,5.77134148646536,38.86623015230475,41.43823515230475,0.7605386111111105,5.85772138888889,1.0149670406137123
2018-07-02 13:00:00,21.345055555555536,0.4202222222222241,0.7821794444444444,5.322024818604617,36.9697513812493,39.31628971458263,0.6789936111111107,5.4900069444444455,1.03156357430965
2018-07-02 14:00:00,21.41616666666667,0.3899722222222236,0.654053333333333,4.492688305882632,35.41325814532471,37.37541814532471,0.5822611111111112,4.6963125,1.0453234634262847
2018-07-02 15:00:00,21.34949999999997,0.4000000000000021,0.4730927777777778,3.325381959333644,31.22322937939941,32.642507712732744,0.4597122222222223,3.5728605555555557,1.074421103875689
2018-07-02 16:00:00,21.337138888888877,0.3888055555555571,0.2554413888888888,1.8397456853535443,26.61074450738911,27.377068674055774,0.3266300000000001,2.083481111111111,1.1324832164021235
2018-07-02 17:00:00,21.39572727272724,0.4000000000000021,0.090350909090909,0.6630613518386493,23.28554317256874,23.556595899841465,0.1981012121212121,0.7097581818181817,1.0704261074032493
2018-07-03 04:00:00,16.20777777777774,0.8000000000000042,0.0531988888888889,0.4019118038058123,17.404420868523577,17.564017535190242,0.19397,0.2928422222222224,0.7286230945426824
2018-07-03 05:00:00,17.196416666666664,0.7931111111111147,0.0619133333333333,0.4651976891148203,18.54611581343393,18.73185581343393,0.2789475,0.3732544444444444,0.8023566177954886
2018-07-03 06:00:00,18.67491666666664,0.6553888888888856,0.1155830555555555,0.8552656089995807,21.173165469422766,21.51991463608943,0.4165733333333334,0.802482222222222,0.9382842169474108
2018-07-03 07:00:00,20.0879722222222,0.5996388888888856,0.3170413888888888,2.27835396209237,26.93937219548737,27.89049636215403,0.542140277777778,2.1766438888888886,0.95535808970171
2018-07-03 08:00:00,20.904027777777795,0.5723888888888865,0.5217222222222222,3.656870301085594,31.703434919766835,33.268601586433505,0.6500955555555563,3.5983813888888894,0.9840057460667004
2018-07-03 09:00:00,21.8781111111111,0.4720833333333341,0.6920775000000002,4.728968442556113,36.33351066249876,38.40974316249876,0.7302438888888886,4.661067222222222,0.985641430861994
2018-07-03 10:00:00,22.867749999999983,0.4178055555555573,0.8103094444444449,5.435442371335607,39.684419074825534,42.11534740815887,0.7719291666666664,5.350787777777779,0.9844254454790536
2018-07-03 11:00:00,23.741888888888912,0.4096666666666684,0.8648197222222244,5.745510427629917,41.406266935110416,44.0007261017771,0.775768055555555,5.666367777777782,0.9862253056801462
2018-07-03 12:00:00,24.40397222222224,0.4032500000000021,0.8527722222222224,5.643511500891724,42.18662770280476,44.74494436947143,0.7400311111111119,5.607492777777776,0.9936176752526762
2018-07-03 13:00:00,24.619361111111136,0.399750000000002,0.7765874999999998,5.184507621013951,40.704141330623294,43.033903830623295,0.6689358333333333,5.236785833333334,1.01008354430949
2018-07-03 14:00:00,24.932000000000013,0.3742777777777788,0.6464755555555551,4.366836904786804,38.766629777796446,40.70605644446311,0.569216388888889,4.535767222222222,1.0386848240771807
2018-07-03 15:00:00,24.73966666666666,0.3710277777777784,0.4669641666666666,3.2230571761912024,34.92660893074736,36.32750143074737,0.4476255555555559,3.4562677777777773,1.0723569545428195
2018-07-03 16:00:00,24.484055555555567,0.3960277777777796,0.2591830555555554,1.8335208066026427,30.335916543861227,31.11346571052789,0.3142999999999998,2.0043625000000005,1.0931768501247132
2018-07-03 17:00:00,24.052972222222248,0.4000000000000021,0.0885566666666667,0.6410739865492409,26.11750586763151,26.38317586763151,0.1831080555555555,0.6650166666666669,1.0373477642515245
2018-07-04 04:00:00,15.739333333333333,0.8904166666666697,0.0537625,0.4069271458615865,16.993065923813923,17.154353423813923,0.1801116666666668,0.3006024999999998,0.7387133128303208
2018-07-04 05:00:00,16.391805555555553,0.8008055555555598,0.0646052777777777,0.4867958713136526,17.923641487524275,18.11745732085761,0.2680994444444444,0.3978008333333334,0.8171820197649584
2018-07-04 06:00:00,17.45611111111112,0.7522222222222226,0.1186180555555556,0.8818458394620833,20.208873665559324,20.56472783222599,0.4081419444444445,0.8321141666666668,0.9436050264457195
2018-07-04 07:00:00,18.340499999999995,0.6999999999999967,0.3176497222222222,2.29612531599211,25.718372089857606,26.67132125652427,0.5361950000000001,2.196698055555556,0.9566978075002874
2018-07-04 08:00:00,19.340944444444474,0.647472222222219,0.5217199999999999,3.6567472388803295,31.64483914756005,33.20999914756005,0.6443800000000005,3.6003369444444453,0.9845736413400132
2018-07-04 09:00:00,20.76366666666669,0.5821111111111085,0.6896452777777774,4.683969945583846,37.517246610010574,39.58618244334391,0.719921666666667,4.624535555555557,0.9873111077315248
2018-07-04 10:00:00,22.458722222222207,0.5,0.8074475,5.348086234387915,42.13735712542555,44.55969962542556,0.7601124999999981,5.217836944444447,0.9756456264474623
2018-07-04 11:00:00,23.326833333333344,0.4922777777777778,0.856777777777778,5.622161785381482,43.79860489720321,46.36893823053655,0.7617722222222216,5.568731666666667,0.9904965170419426
2018-07-04 12:00:00,23.37472222222224,0.512972222222222,0.8473272222222223,5.627075224425028,41.52526572126536,44.06724738793204,0.7319627777777781,5.5916675,0.993707614877559
2018-07-04 13:00:00,23.493277777777788,0.5,0.7749261111111113,5.189714651006638,40.10958715074207,42.43436548407541,0.663862222222222,5.22042638888889,1.0059178085786074
2018-07-04 14:00:00,23.53555555555557,0.5010277777777777,0.6453855555555551,4.383189704126311,37.68881945921616,39.62497612588282,0.5663947222222224,4.514298888888891,1.0299118207544506
2018-07-04 15:00:00,23.05738888888888,0.5294166666666656,0.4649697222222221,3.2336095925667725,33.39417332450163,34.789082491168294,0.4433158333333333,3.451217222222222,1.0672955789578535
2018-07-04 16:00:00,22.235972222222227,0.5993888888888855,0.2562855555555555,1.8333196246183276,28.04505993033164,28.813916596998308,0.3109133333333334,2.00607,1.094228182070345
2018-07-04 17:00:00,22.09302777777781,0.5977499999999968,0.0879794444444444,0.6428069736050168,24.17143881126101,24.435377144594344,0.1820783333333334,0.6625930555555554,1.0307807518633056
2018-07-05 06:00:00,16.077969696969674,0.8000000000000042,0.0696412121212119,0.5253950081896283,17.596248094437314,17.80517173080095,0.1012478787878788,0.4575857575757573,0.870936629475176
2018-07-05 07:00:00,16.054444444444474,0.8000000000000042,0.1082241666666666,0.8131334942098841,18.359247930775403,18.6839204307754,0.154033888888889,0.764762222222222,0.9405125083001726
2018-07-05 08:00:00,15.91444444444445,0.8360277777777818,0.1659577777777778,1.2389644417651924,19.536451494409302,20.03432482774264,0.2417619444444445,1.2209508333333332,0.9854607543004265
2018-07-05 09:00:00,16.46994444444444,0.7919722222222253,0.1064594444444444,0.7982189332687147,18.744186358441738,19.063564691775078,0.16298,0.7451058333333335,0.9334604859372572
2018-07-05 10:00:00,16.88094444444445,0.7752777777777807,0.1055769444444443,0.7906719596554707,19.08619968714122,19.402930520474552,0.1500597222222222,0.7361811111111112,0.9310828620151099
2018-07-05 11:00:00,17.090638888888865,0.7572222222222235,0.1078247222222222,0.8063049964130955,19.394238127411004,19.717712294077675,0.1537702777777778,0.7538888888888889,0.9349922079642526
2018-07-05 12:00:00,17.445833333333326,0.7024999999999969,0.1028849999999999,0.768408202479037,19.68647385375203,19.99512885375203,0.1393697222222222,0.7105963888888889,0.9247641899141164
2018-07-05 13:00:00,17.942444444444437,0.6999999999999967,0.1177197222222221,0.8754333321824181,20.496240423502,20.849399590168662,0.1658861111111111,0.8265216666666669,0.9441286232569914
2018-07-05 14:00:00,17.989416666666667,0.711305555555553,0.0835602777777777,0.6242367466245894,19.690751723432797,19.941432556766127,0.1198675000000001,0.5596094444444445,0.8964698849761704
2018-07-05 15:00:00,18.438249999999996,0.7031111111111077,0.2011641666666666,1.4726446552679082,22.612138759948177,23.21563125994818,0.2467705555555556,1.476528888888889,1.0026375905464269
2018-07-05 16:00:00,18.8211388888889,0.6689444444444413,0.1776669444444444,1.3079093216035644,22.411893603365076,22.944894436698405,0.2308588888888889,1.314113888888889,1.0047438818447425
2018-07-05 17:00:00,18.75319444444442,0.6100833333333299,0.0995216666666666,0.7388599611022784,20.730124119758727,21.028689119758727,0.1859613888888888,0.7760476844128951,1.0503312200801052
2018-07-05 18:00:00,18.65066666666665,0.670499999999997,0.0706033333333332,0.5267846767402664,20.02761985404334,20.23942985404334,0.1330733333333334,0.5267846767402664,1.0
2018-07-06 06:00:00,15.583999999999977,0.8000000000000042,0.0599016666666665,0.4539494417019721,16.710125591462553,16.88983059146255,0.0864416666666665,0.3819016666666665,0.8412867856711528
2018-07-06 07:00:00,15.597944444444416,0.8000000000000042,0.0814169444444444,0.6149351241140194,17.194722765394562,17.438973598727895,0.1123958333333334,0.5482797222222225,0.8916057982737089
2018-07-06 08:00:00,16.81994444444444,0.721611111111109,0.3686783333333336,2.6614426031818006,23.823728112500586,24.929763112500584,0.4596399999999999,2.6404688888888894,0.9921194188941603
2018-07-06 09:00:00,18.436055555555583,0.668916666666664,0.6857433333333333,4.817305293968214,30.82202591614581,32.879255916145816,0.7236136111111112,4.759641388888888,0.9880298420879559
2018-07-06 10:00:00,19.336861111111123,0.6008055555555522,0.7994055555555555,5.538338097375174,33.33025589638386,35.72847256305052,0.7655630555555556,5.450170833333334,0.984080555846956
2018-07-06 11:00:00,20.159055555555536,0.5784999999999973,0.8527641666666668,5.845077505587111,35.327696452418955,37.88598895241896,0.7699322222222224,5.7641752777777775,0.9861589127377692
2018-07-06 12:00:00,21.05005555555552,0.5066666666666667,0.8444036111111114,5.746534796166138,36.77759447229065,39.310805305624,0.7359497222222225,5.709050000000001,0.9934769739511288
2018-07-06 13:00:00,21.399611111111117,0.4976666666666667,0.7748488888888879,5.318145266700131,35.27505565737101,37.59960232403768,0.6683091666666661,5.367920555555556,1.0093595203514083
2018-07-06 14:00:00,21.363694444444423,0.4975555555555557,0.6470633333333332,4.508019789157468,32.589202240136345,34.530392240136344,0.5706022222222226,4.611448055555557,1.0229431704463345
2018-07-06 15:00:00,21.2977222222222,0.4964444444444444,0.4697280555555556,3.328239980829783,29.624181666338952,31.033365833005615,0.4490716666666665,3.527327222222223,1.0598175740148414
2018-07-06 16:00:00,21.02088888888889,0.4800000000000004,0.2646863888888887,1.914920052496149,25.72277507101838,26.51683423768505,0.3157077777777779,2.0719513888888885,1.082004121366866
2018-07-06 17:00:00,20.041888888888867,0.522277777777777,0.0877808333333333,0.6494608112698191,21.532347194702652,21.795689694702656,0.1712669444444444,0.6462575000000002,0.9950677373996502
2018-07-06 18:00:00,19.327000000000112,0.530166666666666,0.0523933333333335,0.3907898570844262,20.196887231033163,20.354067231033163,0.1128633333333334,0.3149266666666663,0.8058721611053216
2018-07-07 04:00:00,14.713499999999971,0.7043333333333297,0.0521949999999998,0.3976062845182423,15.58450182629155,15.74108682629155,0.1555866666666666,0.297765,0.7488940984944076
2018-07-07 05:00:00,15.294249999999986,0.6999999999999967,0.0652877777777777,0.4953242095130625,16.42374912819425,16.61961246152758,0.2632719444444443,0.4051747222222222,0.8179990285969195
2018-07-07 06:00:00,15.972555555555536,0.6999999999999967,0.1188261111111111,0.8924226443832187,18.077647244695036,18.434125578028365,0.3994486111111112,0.8292386111111112,0.929199428466121
2018-07-07 07:00:00,16.94591666666666,0.6842499999999966,0.3128952777777778,2.293834350630695,22.813156538189485,23.751842371522816,0.5278627777777778,2.186959444444444,0.9534077488390277
2018-07-07 08:00:00,17.957,0.6080555555555522,0.5117383333333332,3.6584306859314935,27.660447924722124,29.195662924722125,0.6358094444444442,3.604965,0.9853856228198894
2018-07-07 09:00:00,18.980916666666676,0.5999999999999966,0.6766944444444442,4.734233090372935,31.68297746404663,33.71306079737996,0.7129175000000005,4.662587222222222,0.9848664257160459
2018-07-07 10:00:00,20.041777777777764,0.5969166666666635,0.7926138888888895,5.453141526975216,34.74535980348007,37.12320147014674,0.754875555555555,5.35153138888889,0.9813666787147026
2018-07-07 11:00:00,20.99858333333333,0.5789444444444418,0.841782222222224,5.727215373604605,36.83034061995716,39.35568728662384,0.7546374999999986,5.610227500000001,0.979573341323294
2018-07-07 12:00:00,22.346416666666656,0.5032222222222222,0.8342280555555557,5.603958827982159,39.35623698013519,41.858921146801855,0.7195230555555557,5.555915833333333,0.9914269543864359
2018-07-07 13:00:00,23.284611111111108,0.522027777777777,0.7340436111111112,4.966359582127006,38.08862981875749,40.290760652090825,0.6265769444444443,4.973956388888889,1.0015296529855033
2018-07-07 14:00:00,23.15152777777781,0.5939444444444413,0.4149577777777775,2.899384686437536,31.50945857038164,32.75433190371496,0.3641913888888888,2.956745277777777,1.019783711905687
2018-07-07 15:00:00,23.65291666666669,0.5976388888888856,0.4577302777777778,3.1926974336024703,32.84471217163699,34.217903004970324,0.4346900000000001,3.374988611111112,1.0570962896734484
2018-07-07 16:00:00,21.933638888888897,0.6608611111111077,0.2358780555555554,1.6928746972207904,26.91363597466459,27.62127014133125,0.2693002777777776,1.8239680555555555,1.0774383116186819
2018-07-07 17:00:00,21.452972222222236,0.6999999999999967,0.0948430555555555,0.6955562988249188,23.522392637317207,23.806921803983872,0.1628222222222222,0.7013977777777779,1.0083982834498484
2018-07-07 18:00:00,21.609333333333392,0.6999999999999967,0.0558466666666666,0.4114261241111692,22.841954226106115,23.009494226106117,0.1019988888888891,0.3336666666666665,0.8110001944760034
2018-07-08 04:00:00,19.14866666666665,0.9000000000000027,0.0580416666666666,0.4318268121565767,20.72133018808409,20.89545518808409,0.0831233333333331,0.3548466666666664,0.8217337522293592
2018-07-08 05:00:00,19.505333333333358,0.9000000000000027,0.0691927777777777,0.5129565308905991,21.382150757446563,21.589729090779898,0.0995725,0.4371408333333335,0.8521985919047881
2018-07-08 06:00:00,20.055333333333376,0.8734722222222259,0.086306111111111,0.6369233160805777,22.350706460303176,22.609624793636517,0.1214202777777779,0.562206388888889,0.8826908588439298
2018-07-08 07:00:00,20.201805555555577,0.8205277777777816,0.0936741666666667,0.6904629604755151,22.59602099173893,22.877043491738927,0.1341355555555556,0.6183655555555557,0.8955810679977582
2018-07-08 08:00:00,20.533055555555556,0.8000277777777819,0.1764208333333334,1.2849806062888944,24.680383763763704,25.209646263763705,0.2344611111111112,1.2532086111111107,0.9752743387547744
2018-07-08 09:00:00,21.546305555555563,0.7956944444444484,0.4316327777777777,3.0124903897016697,31.398174617548488,32.69307295088182,0.5057252777777781,3.0359891666666656,1.007800448773323
2018-07-08 10:00:00,22.78644444444446,0.7103055555555523,0.6938400000000001,4.659456451821068,38.33832762826051,40.419847628260506,0.6585411111111112,4.502309722222221,0.9662735919470974
2018-07-08 11:00:00,23.45780555555555,0.6999999999999967,0.8225222222222223,5.467486196232429,41.06482056784045,43.53238723450712,0.7481247222222224,5.311305555555555,0.9714346529517541
2018-07-08 12:00:00,23.79483333333333,0.6999999999999967,0.847891666666667,5.614567108018854,42.07518155580954,44.61885655580954,0.7219808333333334,5.519514166666667,0.9830702991836306
2018-07-08 13:00:00,23.61277777777774,0.6999999999999967,0.7592724999999998,5.099250086747789,39.47895193079709,41.756769430797085,0.6336986111111113,5.105041111111111,1.0011356619629959
2018-07-08 14:00:00,23.40594444444442,0.6994444444444411,0.6322005555555555,4.313700116765852,36.83256762410301,38.72916929076968,0.5423300000000001,4.439808055555556,1.029234285039789
2018-07-08 15:00:00,23.547833333333305,0.6726388888888858,0.4580311111111113,3.1776221903991044,33.964202445813925,35.33829577914726,0.4260044444444444,3.3553369444444443,1.0559269615444808
2018-07-08 16:00:00,23.350388888888897,0.6957222222222189,0.2593774999999999,1.8458886799871912,29.14892128396021,29.927053783960208,0.2966252777777779,1.9648952777777773,1.0644711672382172
2018-07-08 17:00:00,22.709111111111078,0.6999999999999967,0.0942355555555555,0.6862115004512216,24.839730247745084,25.122436914411757,0.175625,0.6981036111111112,1.0173300952433322
2018-07-08 18:00:00,22.26566666666665,0.6999999999999967,0.0523166666666668,0.3844399449445536,23.401838981762747,23.55878898176275,0.1136233333333332,0.312240000000001,0.8121944769423851
2018-07-09 06:00:00,16.16013333333335,0.800000000000004,0.061189,0.462559392367513,17.225653665900563,17.409220665900563,0.0894513333333333,0.3896406666666668,0.8423581341033267
2018-07-09 07:00:00,15.50369444444445,0.7715555555555574,0.1117549999999999,0.8420514557351088,17.445588524144483,17.780853524144483,0.1553652777777777,0.7946055555555556,0.9436543932601683
2018-07-09 08:00:00,16.05586111111112,0.6999999999999967,0.3336705555555554,2.445139025234281,22.04177055216492,23.04278221883158,0.4044552777777777,2.4300019444444447,0.993809316920789
2018-07-09 09:00:00,17.135833333333313,0.635777777777775,0.5863883333333331,4.1776837675982295,27.570568570134427,29.329733570134422,0.6088355555555556,4.1222255555555565,0.9867251292515719
2018-07-09 10:00:00,18.1529722222222,0.5992499999999967,0.7884680555555553,5.483422190800656,32.45703986024825,34.82244402691492,0.7427583333333333,5.373971388888889,0.980039690889498
2018-07-09 11:00:00,18.904805555555544,0.5756388888888863,0.8717955555555554,5.986495595421538,34.820932897209374,37.43631956387604,0.7760586111111113,5.873630277777778,0.9811466799156957
2018-07-09 12:00:00,19.254138888888907,0.5347499999999988,0.8782597222222215,6.003717004477867,35.786043134598046,38.42082230126472,0.7558108333333329,5.945116111111111,0.9902392312424039
2018-07-09 13:00:00,19.608361111111098,0.5008888888888888,0.8031855555555557,5.51311647963016,35.17224208932576,37.58179875599243,0.676910277777778,5.536456666666666,1.0042335740815098
2018-07-09 14:00:00,19.91902777777779,0.5,0.5842575,4.062859172126616,32.00031604038019,33.75308854038018,0.5297402777777775,4.145351944444443,1.020304118066354
2018-07-09 15:00:00,19.445999999999973,0.5,0.2846324999999999,2.0543436849239822,25.557940683499453,26.41183818349945,0.2882688888888889,2.0991691666666665,1.021819855203217
2018-07-09 16:00:00,19.50544444444444,0.5,0.2250652777777778,1.63916221855746,24.366458428485974,25.041654261819307,0.2796147222222224,1.7209294444444443,1.0498835471933603
2018-07-09 17:00:00,19.04027777777779,0.5,0.108835,0.8053637038483304,21.52831441882556,21.85481941882556,0.1620186111111111,0.7874680555555554,0.9777794203944592
2018-07-09 18:00:00,18.661476190476236,0.5041428571428569,0.0653814285714285,0.4873409144189931,20.20151449736907,20.39765878308336,0.0987071428571429,0.4000557142857145,0.8208949883936181
2018-07-10 04:00:00,12.64922222222216,0.8000000000000042,0.0540766666666666,0.4148194507625011,14.03784423395958,14.20007423395958,0.0813366666666666,0.3339344444444442,0.8050115389493477
2018-07-10 05:00:00,13.65580000000001,0.800000000000004,0.0656406666666666,0.500032281810524,15.371727705418529,15.568649705418526,0.1397046666666666,0.4310173333333334,0.861979014180244
2018-07-10 06:00:00,15.527833333333335,0.7225833333333317,0.1756280555555555,1.3088384405432325,19.674988624932297,20.20187279159897,0.3760647222222222,1.2795913888888888,0.9776541926425963
2018-07-10 07:00:00,16.91647222222222,0.6235277777777746,0.2872947222222222,2.101565701398948,23.396296518285357,24.25818068495202,0.4477511111111108,2.0395619444444435,0.9704963985121994
2018-07-10 08:00:00,18.14663888888889,0.5722777777777754,0.432917222222222,3.085064688281108,28.045950658213545,29.34470232488021,0.5298272222222221,3.0658180555555554,0.9937613519746724
2018-07-10 09:00:00,18.923111111111112,0.501361111111111,0.6104758333333332,4.254308767393419,32.10256825439322,33.933995754393216,0.6329680555555556,4.230576666666667,0.9944216318033511
2018-07-10 10:00:00,18.72044444444444,0.5181666666666661,0.3686361111111109,2.618506094431859,26.789589944069416,27.895498277402748,0.4176719444444444,2.621123333333333,1.000999516062628
2018-07-10 11:00:00,18.976722222222246,0.5459999999999984,0.2101130555555556,1.5284538249396744,23.773662892809043,24.40400205947571,0.2948541666666667,1.506750277777778,0.9858003252648125
2018-07-10 12:00:00,18.071361111111088,0.5999999999999966,0.1047888888888888,0.7795240885704878,20.478520304037847,20.79288697070451,0.1578055555555556,0.7242519444444443,0.9290950145910141
2018-07-10 13:00:00,18.39880555555559,0.5999999999999966,0.0959038888888888,0.7121777230285721,20.796577937614824,21.08428960428149,0.1530994444444443,0.6533452777777778,0.9173907813338976
2018-07-10 14:00:00,19.257361111111106,0.5999999999999966,0.1692786111111111,1.2351401720430697,23.544067711324686,24.051903544658018,0.2192438888888887,1.2147480555555552,0.9834900386619411
2018-07-10 15:00:00,19.16943333333332,0.5999999999999966,0.0904903333333333,0.6693220106846229,21.40445534739361,21.675926347393613,0.131131,0.6051839999999998,0.9041746578466486
2018-07-10 16:00:00,19.14875757575753,0.6286060606060572,0.0821945454545454,0.6094735482950883,21.17763583693599,21.424219473299623,0.1159881818181818,0.5484972727272729,0.8999525480008321
2018-07-10 17:00:00,18.94683333333336,0.6996666666666634,0.0917549999999999,0.6803129583453633,21.23135827049394,21.50662327049394,0.1506233333333334,0.6336116666666668,0.9313532233866573
2018-07-11 04:00:00,17.071380952380924,0.8129523809523853,0.0593161904761904,0.4456072263425387,18.603577244705978,18.781525816134547,0.1309819047619048,0.3588761904761903,0.8053643865288707
2018-07-11 05:00:00,17.706083333333357,0.8000000000000042,0.0713180555555555,0.5334047781859289,19.48422720925557,19.698181375922243,0.2353488888888888,0.4537972222222221,0.8507558251831819
2018-07-11 06:00:00,18.799861111111078,0.7179166666666646,0.1226625,0.905764405350292,21.772471150829404,22.1404586508294,0.2970019444444445,0.8788497222222219,0.9702851172235443
2018-07-11 07:00:00,19.836750000000016,0.6750277777777746,0.2626930555555555,1.89379583656203,26.292382150829138,27.080461317495804,0.3387294444444446,1.8933677777777775,0.9997739678290615
2018-07-11 08:00:00,21.48977777777777,0.5990555555555523,0.5031283333333331,3.491437694494312,33.166858186543514,34.67624318654351,0.5853858333333334,3.5212222222222223,1.0085307344234948
2018-07-11 09:00:00,23.03605555555556,0.503611111111111,0.6441566666666665,4.362731616485962,37.94112397700815,39.87359397700815,0.6685216666666668,4.349993611111111,0.9970802683972774
2018-07-11 10:00:00,24.135500000000004,0.4988333333333333,0.7464702777777775,4.951051133434357,41.13581592688533,43.37522676021866,0.7050025000000003,4.914694444444445,0.9926567736809672
2018-07-11 11:00:00,24.91280555555555,0.4788055555555561,0.8187833333333332,5.384752658803234,42.98603583315722,45.44238583315721,0.7444575000000001,5.320851944444444,0.9881330270101966
